"year","month","day","hour","DEWP","TEMP","PRES","cbwd","Iws","Is","Ir"
2013,8,23,22,17,23,1009,1,4.01,0,0
2013,8,23,23,18,22,1009,4,0.89,0,0
2013,8,24,0,17,22,1010,4,2.68,0,0
2013,8,24,1,17,22,1010,2,1.79,0,0
2013,8,24,2,17,21,1010,1,0.89,0,0
2013,8,24,3,17,20,1010,3,1.79,0,0
2013,8,24,4,16,20,1009,3,3.58,0,0
2013,8,24,5,16,19,1009,3,5.37,0,0
2013,8,24,6,16,20,1010,3,8.5,0,0
2013,8,24,7,16,21,1010,3,11.63,0,0
2013,8,24,8,16,24,1010,3,14.76,0,0
2013,8,24,9,15,27,1010,3,17.89,0,0
2013,8,24,10,13,29,1010,3,21.02,0,0
2013,8,24,11,12,31,1010,3,24.15,0,0
2013,8,24,12,12,32,1009,1,1.79,0,0
2013,8,24,13,9,35,1009,3,3.13,0,0
2013,8,24,14,12,34,1008,2,3.13,0,0
2013,8,24,15,10,34,1008,2,6.26,0,0
2013,8,24,16,13,34,1007,4,3.13,0,0
2013,8,24,17,11,34,1007,4,4.92,0,0
2013,8,24,18,13,31,1007,4,6.71,0,0
2013,8,24,19,15,28,1007,4,8.5,0,0
2013,8,24,20,13,27,1008,4,10.29,0,0
2013,8,24,21,16,26,1008,4,12.08,0,0
2013,8,24,22,17,23,1008,1,0.89,0,0
2013,8,24,23,18,23,1008,1,1.78,0,0
2013,8,25,0,18,22,1008,2,1.79,0,0
2013,8,25,1,18,22,1008,2,3.58,0,0
2013,8,25,2,17,20,1008,3,1.79,0,0
2013,8,25,3,17,20,1008,3,3.58,0,0
2013,8,25,4,17,20,1008,3,5.37,0,0
2013,8,25,5,16,19,1008,3,7.16,0,0
2013,8,25,6,16,19,1008,3,8.95,0,0
2013,8,25,7,17,23,1009,3,10.74,0,0
2013,8,25,8,17,26,1009,1,0.89,0,0
2013,8,25,9,16,28,1009,3,1.79,0,0
2013,8,25,10,17,29,1008,1,0.89,0,0
2013,8,25,11,16,31,1008,1,1.78,0,0
2013,8,25,12,15,33,1007,4,1.79,0,0
2013,8,25,13,14,33,1006,4,3.58,0,0
2013,8,25,14,13,35,1005,4,5.37,0,0
2013,8,25,15,11,34,1004,4,9.39,0,0
2013,8,25,16,13,34,1004,4,15.2,0,0
2013,8,25,17,13,34,1004,4,21.01,0,0
2013,8,25,18,12,32,1003,4,25.03,0,0
2013,8,25,19,12,30,1003,4,29.05,0,0
2013,8,25,20,15,28,1004,4,33.07,0,0
2013,8,25,21,16,27,1004,4,36.2,0,0
2013,8,25,22,17,26,1004,1,0.89,0,0
2013,8,25,23,17,25,1003,1,1.78,0,0
2013,8,26,0,17,24,1004,1,2.67,0,0
2013,8,26,1,18,23,1004,2,1.79,0,0
2013,8,26,2,18,22,1004,1,0.89,0,0
2013,8,26,3,18,21,1004,3,3.13,0,0
2013,8,26,4,18,21,1004,2,0.89,0,0
2013,8,26,5,17,20,1005,3,3.13,0,0
2013,8,26,6,17,20,1006,3,7.15,0,0
2013,8,26,7,17,24,1006,3,10.28,0,0
2013,8,26,8,16,27,1006,2,4.02,0,0
2013,8,26,9,14,30,1007,2,7.15,0,0
2013,8,26,10,12,31,1007,2,11.17,0,0
2013,8,26,11,10,32,1007,2,14.3,0,0
2013,8,26,12,12,33,1006,4,3.13,0,0
2013,8,26,13,13,33,1005,4,4.92,0,0
2013,8,26,14,11,33,1005,4,8.94,0,0
2013,8,26,15,12,33,1004,4,12.96,0,0
2013,8,26,16,16,32,1004,4,17.88,0,0
2013,8,26,17,16,31,1004,4,21.9,0,0
2013,8,26,18,20,29,1004,4,26.82,0,0
2013,8,26,19,19,28,1005,4,31.74,0,0
2013,8,26,20,20,27,1006,4,36.66,0,0
2013,8,26,21,20,26,1007,4,41.58,0,0
2013,8,26,22,19,24,1007,4,46.5,0,0
2013,8,26,23,19,24,1008,4,49.63,0,0
2013,8,27,0,19,24,1008,4,51.42,0,0
2013,8,27,1,18,23,1008,4,54.55,0,0
2013,8,27,2,18,22,1008,4,57.68,0,0
2013,8,27,3,18,23,1008,4,60.81,0,0
2013,8,27,4,17,23,1008,4,63.94,0,0
2013,8,27,5,17,23,1008,4,67.07,0,0
2013,8,27,6,17,23,1008,4,70.2,0,0
2013,8,27,7,17,23,1008,4,71.99,0,0
2013,8,27,8,17,23,1009,4,73.78,0,0
2013,8,27,9,17,23,1009,4,76.91,0,0
2013,8,27,10,18,24,1009,4,80.04,0,0
2013,8,27,11,18,25,1009,4,83.17,0,0
2013,8,27,12,19,25,1008,4,86.3,0,0
2013,8,27,13,19,25,1007,2,1.79,0,0
2013,8,27,14,19,26,1007,2,3.58,0,0
2013,8,27,15,20,26,1006,4,1.79,0,0
2013,8,27,16,20,26,1006,4,5.81,0,0
2013,8,27,17,20,26,1006,4,9.83,0,0
2013,8,27,18,20,26,1006,4,12.96,0,0
2013,8,27,19,20,25,1005,4,16.09,0,0
2013,8,27,20,19,25,1006,4,21.01,0,0
2013,8,27,21,19,24,1005,4,25.03,0,1
2013,8,27,22,19,24,1005,4,29.05,0,0
2013,8,27,23,19,24,1005,4,32.18,0,1
2013,8,28,0,18,23,1004,4,36.2,0,2
2013,8,28,1,18,23,1003,4,40.22,0,0
2013,8,28,2,18,23,1002,4,45.14,0,0
2013,8,28,3,18,23,1002,4,48.27,0,0
2013,8,28,4,19,22,1001,4,52.29,0,1
2013,8,28,5,19,22,1001,4,54.08,0,2
2013,8,28,6,19,21,1000,4,55.87,0,3
2013,8,28,7,19,21,1000,1,1.79,0,4
2013,8,28,8,19,21,1001,1,2.68,0,5
2013,8,28,9,19,21,1001,2,0.89,0,0
2013,8,28,10,20,22,1000,1,0.89,0,0
2013,8,28,11,20,22,1000,4,1.79,0,0
2013,8,28,12,20,24,999,1,0.89,0,0
2013,8,28,13,21,26,999,1,1.78,0,0
2013,8,28,14,20,25,999,1,2.67,0,0
2013,8,28,15,20,25,998,1,3.56,0,0
2013,8,28,16,20,25,998,1,4.45,0,0
2013,8,28,17,20,25,998,1,5.34,0,0
2013,8,28,18,21,25,998,1,6.23,0,0
2013,8,28,19,21,24,998,1,7.12,0,0
2013,8,28,20,21,23,998,4,1.79,0,0
2013,8,28,21,21,23,998,1,0.89,0,0
2013,8,28,22,20,23,998,1,1.78,0,0
2013,8,28,23,20,22,998,1,2.67,0,0
2013,8,29,0,20,22,998,2,0.89,0,0
2013,8,29,1,20,22,998,1,0.89,0,0
2013,8,29,2,20,22,999,1,1.78,0,0
2013,8,29,3,20,21,998,3,1.79,0,0
2013,8,29,4,19,20,999,1,0.89,0,0
2013,8,29,5,18,21,999,3,3.13,0,0
2013,8,29,6,15,22,1000,3,8.05,0,0
2013,8,29,7,9,25,1000,3,16.99,0,0
2013,8,29,8,8,26,1000,3,25.93,0,0
2013,8,29,9,8,27,1000,3,35.76,0,0
2013,8,29,10,8,28,1001,3,43.81,0,0
2013,8,29,11,8,29,1001,3,53.64,0,0
2013,8,29,12,7,29,1002,3,65.71,0,0
2013,8,29,13,5,29,1002,3,77.78,0,0
2013,8,29,14,5,29,1003,3,88.96,0,0
2013,8,29,15,6,29,1003,3,98.79,0,0
2013,8,29,16,6,28,1004,3,109.97,0,0
2013,8,29,17,7,27,1004,3,119.8,0,0
2013,8,29,18,7,25,1005,3,127.85,0,0
2013,8,29,19,7,24,1005,3,135.9,0,0
2013,8,29,20,8,24,1006,3,141.71,0,0
2013,8,29,21,9,23,1007,3,146.63,0,0
2013,8,29,22,12,20,1008,3,149.76,0,0
2013,8,29,23,11,22,1008,2,5.81,0,0
2013,8,30,0,10,21,1010,2,11.62,0,0
2013,8,30,1,8,21,1010,2,16.54,0,0
2013,8,30,2,10,20,1011,2,21.46,0,1
2013,8,30,3,10,19,1011,3,3.13,0,0
2013,8,30,4,12,18,1011,3,4.92,0,1
2013,8,30,5,12,18,1012,3,6.71,0,0
2013,8,30,6,11,19,1013,3,9.84,0,0
2013,8,30,7,11,19,1013,3,12.97,0,0
2013,8,30,8,11,21,1014,3,14.76,0,0
2013,8,30,9,8,23,1014,3,18.78,0,0
2013,8,30,10,8,25,1014,3,22.8,0,0
2013,8,30,11,6,26,1013,3,27.72,0,0
2013,8,30,12,5,26,1012,3,31.74,0,0
2013,8,30,17,5,28,1010,1,0.89,0,0
2013,8,30,18,6,25,1010,4,3.13,0,0
2013,8,30,19,9,23,1010,4,4.92,0,0
2013,8,30,20,12,20,1011,4,6.71,0,0
2013,8,30,21,9,21,1011,4,8.5,0,0
2013,8,30,22,8,23,1011,4,13.42,0,0
2013,8,30,23,11,20,1012,1,0.89,0,0
2013,8,31,0,12,17,1012,2,0.89,0,0
2013,8,31,1,12,18,1011,3,1.79,0,0
2013,8,31,2,11,16,1011,3,2.68,0,0
2013,8,31,3,11,16,1012,3,4.47,0,0
2013,8,31,4,11,15,1011,3,6.26,0,0
2013,8,31,5,10,14,1012,3,8.05,0,0
2013,8,31,6,10,15,1012,3,9.84,0,0
2013,8,31,7,12,18,1013,3,11.63,0,0
2013,8,31,8,10,22,1013,3,15.65,0,0
2013,8,31,9,9,24,1013,2,4.02,0,0
2013,8,31,10,7,27,1013,3,3.13,0,0
2013,8,31,11,7,28,1013,3,6.26,0,0
2013,8,31,12,6,29,1012,3,9.39,0,0
2013,8,31,13,4,30,1012,1,0.89,0,0
2013,8,31,14,3,30,1011,3,1.79,0,0
2013,8,31,15,2,31,1010,1,1.79,0,0
2013,8,31,16,2,31,1010,3,3.13,0,0
2013,8,31,17,7,28,1010,4,1.79,0,0
2013,8,31,18,10,25,1010,4,2.68,0,0
2013,8,31,19,10,25,1010,1,0.89,0,0
2013,8,31,20,12,21,1011,4,1.79,0,0
2013,8,31,21,14,19,1011,2,0.89,0,0
2013,8,31,22,14,20,1012,4,3.13,0,0
2013,8,31,23,13,21,1012,4,8.94,0,0
2013,9,1,0,13,20,1013,4,12.96,0,0
2013,9,1,1,12,19,1013,1,0.89,0,0
2013,9,1,2,13,17,1013,1,1.78,0,0
2013,9,1,3,12,16,1013,2,1.79,0,0
2013,9,1,4,12,16,1013,1,0.89,0,0
2013,9,1,5,12,15,1013,3,3.13,0,0
2013,9,1,6,12,15,1014,3,6.26,0,0
2013,9,1,7,14,18,1014,3,8.05,0,0
2013,9,1,8,13,21,1014,2,3.13,0,0
2013,9,1,9,12,23,1014,2,6.26,0,0
2013,9,1,10,12,24,1014,2,9.39,0,0
2013,9,1,11,13,27,1014,2,11.18,0,0
2013,9,1,12,11,28,1013,1,1.79,0,0
2013,9,1,13,11,29,1013,4,1.79,0,0
2013,9,1,14,10,30,1012,1,1.79,0,0
2013,9,1,15,9,30,1011,4,1.79,0,0
2013,9,1,16,10,29,1012,1,0.89,0,0
2013,9,1,17,11,28,1011,4,3.13,0,0
2013,9,1,18,13,27,1012,4,6.26,0,0
2013,9,1,19,15,25,1012,4,8.05,0,1
2013,9,1,20,17,23,1013,2,3.13,0,2
2013,9,1,21,16,23,1014,3,0.89,0,0
2013,9,1,22,15,23,1015,4,4.02,0,0
2013,9,1,23,15,21,1015,2,1.79,0,0
2013,9,2,0,15,19,1014,1,0.89,0,0
2013,9,2,1,14,18,1014,3,3.13,0,0
2013,9,2,2,13,19,1015,1,0.89,0,0
2013,9,2,3,14,18,1015,3,0.89,0,0
2013,9,2,4,14,17,1015,1,0.45,0,0
2013,9,2,5,14,17,1016,1,0.9,0,0
2013,9,2,6,12,16,1016,3,1.79,0,0
2013,9,2,7,13,18,1017,1,0.89,0,0
2013,9,2,8,14,20,1017,1,1.78,0,0
2013,9,2,9,13,23,1017,1,2.67,0,0
2013,9,2,10,14,25,1017,3,1.79,0,0
2013,9,2,11,11,25,1017,1,1.79,0,0
2013,9,2,12,12,26,1016,2,1.79,0,0
2013,9,2,13,12,27,1016,1,1.79,0,0
2013,9,2,14,12,28,1015,4,1.79,0,0
2013,9,2,15,12,28,1014,4,3.58,0,0
2013,9,2,16,13,27,1014,4,5.37,0,0
2013,9,2,17,13,27,1014,4,8.5,0,0
2013,9,2,18,13,25,1014,4,10.29,0,0
2013,9,2,19,15,23,1014,4,12.08,0,0
2013,9,2,20,17,21,1015,4,12.97,0,0
2013,9,2,21,17,21,1016,4,14.76,0,0
2013,9,2,22,16,21,1016,4,16.55,0,0
2013,9,2,23,17,21,1016,4,17.44,0,0
2013,9,3,0,17,19,1016,4,19.23,0,0
2013,9,3,1,16,19,1016,1,0.89,0,0
2013,9,3,2,16,18,1016,2,0.89,0,0
2013,9,3,3,16,18,1016,1,0.45,0,0
2013,9,3,4,16,18,1016,2,0.89,0,0
2013,9,3,5,16,18,1016,1,0.89,0,0
2013,9,3,6,16,19,1017,1,1.78,0,0
2013,9,3,7,16,19,1017,3,3.13,0,0
2013,9,3,8,15,21,1017,2,1.79,0,0
2013,9,3,9,16,22,1017,1,0.89,0,0
2013,9,3,10,16,24,1018,1,1.78,0,0
2013,9,3,11,16,26,1017,1,3.57,0,0
2013,9,3,12,15,26,1017,1,4.46,0,0
2013,9,3,13,16,27,1016,4,1.79,0,0
2013,9,3,14,16,28,1015,1,1.79,0,0
2013,9,3,15,16,28,1014,1,3.58,0,0
2013,9,3,16,16,27,1014,4,3.13,0,0
2013,9,3,17,15,26,1014,4,4.92,0,0
2013,9,3,18,15,25,1014,4,6.71,0,0
2013,9,3,19,17,23,1015,4,8.5,0,0
2013,9,3,20,17,22,1015,4,9.39,0,0
2013,9,3,21,16,23,1016,4,12.52,0,0
2013,9,3,22,16,23,1016,4,15.65,0,0
2013,9,3,23,17,22,1016,4,17.44,0,0
2013,9,4,0,17,21,1016,4,19.23,0,0
2013,9,4,1,17,21,1016,4,21.02,0,0
2013,9,4,2,17,21,1016,4,22.81,0,0
2013,9,4,3,17,21,1016,4,23.7,0,0
2013,9,4,4,17,20,1016,3,5.81,0,1
2013,9,4,5,16,18,1016,4,3.13,0,2
2013,9,4,6,16,19,1016,4,4.92,0,3
2013,9,4,7,16,19,1017,2,1.79,0,0
2013,9,4,8,16,19,1017,1,0.89,0,0
2013,9,4,9,17,20,1017,4,0.89,0,0
2013,9,4,10,17,22,1017,1,0.89,0,0
2013,9,4,11,17,22,1017,4,1.79,0,0
2013,9,4,12,16,22,1016,4,4.92,0,1
2013,9,4,13,17,21,1016,1,1.79,0,2
2013,9,4,14,17,21,1015,1,3.58,0,3
2013,9,4,15,17,22,1015,4,1.79,0,4
2013,9,4,16,17,22,1015,4,4.92,0,5
2013,9,4,17,16,21,1015,4,6.71,0,0
2013,9,4,18,17,21,1015,4,7.6,0,1
2013,9,4,19,17,20,1015,4,8.49,0,0
2013,9,4,20,17,20,1015,1,0.45,0,1
2013,9,4,21,18,20,1015,1,1.34,0,2
2013,9,4,22,17,20,1015,1,2.23,0,3
2013,9,4,23,16,18,1015,3,4.92,0,4
2013,9,5,0,16,18,1015,3,8.05,0,5
2013,9,5,1,16,18,1015,3,12.07,0,6
2013,9,5,2,15,18,1015,3,16.99,0,7
2013,9,5,3,15,18,1015,3,20.12,0,8
2013,9,5,4,15,17,1014,3,23.25,0,9
2013,9,5,5,15,17,1014,3,27.27,0,10
2013,9,5,6,15,17,1014,3,30.4,0,0
2013,9,5,7,15,17,1014,3,34.42,0,0
2013,9,5,8,15,20,1014,2,3.13,0,0
2013,9,5,9,14,22,1014,3,3.13,0,0
2013,9,5,10,14,23,1015,2,3.13,0,0
2013,9,5,11,13,24,1014,2,7.15,0,0
2013,9,5,12,10,25,1014,1,1.79,0,0
2013,9,5,13,11,26,1013,1,3.58,0,0
2013,9,5,14,12,26,1013,1,5.37,0,0
2013,9,5,15,12,26,1012,4,3.13,0,0
2013,9,5,16,12,26,1012,4,6.26,0,0
2013,9,5,17,15,24,1012,4,11.18,0,0
2013,9,5,18,15,22,1013,4,16.1,0,0
2013,9,5,19,14,20,1014,4,21.02,0,0
2013,9,5,20,14,19,1015,4,25.04,0,0
2013,9,5,21,14,19,1016,4,28.17,0,0
2013,9,5,22,14,18,1016,4,29.96,0,0
2013,9,5,23,14,17,1016,1,0.89,0,0
2013,9,6,0,14,18,1016,4,0.89,0,0
2013,9,6,1,14,18,1016,1,0.89,0,0
2013,9,6,2,14,18,1016,1,1.78,0,0
2013,9,6,3,15,18,1016,1,2.67,0,0
2013,9,6,4,15,18,1016,4,0.89,0,0
2013,9,6,5,15,18,1016,1,0.45,0,0
2013,9,6,6,14,18,1016,4,3.13,0,1
2013,9,6,7,15,18,1017,2,3.13,0,2
2013,9,6,8,15,19,1017,4,1.79,0,0
2013,9,6,9,14,21,1017,4,3.58,0,0
2013,9,6,10,15,22,1017,1,1.79,0,0
2013,9,6,11,14,23,1017,1,2.68,0,0
2013,9,6,12,14,24,1016,1,4.47,0,0
2013,9,6,13,14,25,1016,1,6.26,0,0
2013,9,6,14,13,25,1015,4,3.13,0,0
2013,9,6,15,14,26,1014,4,7.15,0,0
2013,9,6,16,13,26,1014,4,11.17,0,0
2013,9,6,17,13,25,1014,4,15.19,0,0
2013,9,6,18,15,23,1014,4,18.32,0,0
2013,9,6,19,15,21,1015,4,20.11,0,0
2013,9,6,20,15,21,1015,4,21.9,0,0
2013,9,6,21,15,21,1016,4,23.69,0,0
2013,9,6,22,16,20,1016,1,0.89,0,0
2013,9,6,23,16,19,1017,1,1.78,0,0
2013,9,7,0,16,19,1016,4,1.79,0,0
2013,9,7,1,16,18,1016,1,0.89,0,0
2013,9,7,2,15,18,1016,1,1.78,0,0
2013,9,7,3,15,18,1016,1,2.23,0,0
2013,9,7,4,15,17,1016,1,2.68,0,0
2013,9,7,5,15,17,1016,1,3.13,0,0
2013,9,7,6,16,18,1017,3,0.89,0,0
2013,9,7,7,17,19,1017,3,4.02,0,0
2013,9,7,8,17,21,1018,3,7.15,0,0
2013,9,7,9,15,23,1018,3,10.28,0,0
2013,9,7,10,15,25,1018,3,13.41,0,0
2013,9,7,11,10,26,1018,2,3.13,0,0
2013,9,7,12,9,27,1017,2,6.26,0,0
2013,9,7,13,9,27,1016,2,10.28,0,0
2013,9,7,14,8,28,1016,1,1.79,0,0
2013,9,7,15,8,29,1015,2,1.79,0,0
2013,9,7,16,6,28,1015,4,1.79,0,0
2013,9,7,17,7,28,1015,4,3.58,0,0
2013,9,7,18,10,25,1015,4,5.37,0,0
2013,9,7,19,13,20,1015,1,0.89,0,0
2013,9,7,20,13,21,1016,4,1.79,0,0
2013,9,7,21,15,19,1017,4,2.68,0,0
2013,9,7,22,15,19,1017,1,0.89,0,0
2013,9,7,23,15,18,1017,4,0.89,0,0
2013,9,8,0,14,18,1017,1,0.89,0,0
2013,9,8,1,15,19,1017,1,1.78,0,0
2013,9,8,2,15,18,1017,1,2.67,0,0
2013,9,8,3,15,17,1017,1,3.56,0,0
2013,9,8,4,14,17,1017,1,4.01,0,0
2013,9,8,5,14,17,1017,3,1.79,0,0
2013,9,8,6,14,18,1017,1,0.89,0,0
2013,9,8,7,15,18,1017,3,0.89,0,0
2013,9,8,8,15,19,1018,2,1.79,0,0
2013,9,8,9,15,21,1018,1,0.89,0,0
2013,9,8,10,16,23,1018,1,1.78,0,0
2013,9,8,11,15,24,1018,1,2.67,0,0
2013,9,8,12,16,24,1017,2,1.79,0,0
2013,9,8,13,16,25,1016,2,3.58,0,0
2013,9,8,14,16,25,1015,2,5.37,0,0
2013,9,8,15,16,26,1015,1,0.89,0,0
2013,9,8,16,17,25,1014,1,1.78,0,0
2013,9,8,17,18,25,1014,1,3.57,0,0
2013,9,8,18,18,24,1014,4,0.89,0,0
2013,9,8,19,19,23,1014,4,2.68,0,1
2013,9,8,20,15,23,1015,1,0.89,0,0
2013,9,8,21,16,21,1015,2,0.89,0,0
2013,9,8,22,16,22,1015,3,4.92,0,1
2013,9,8,23,15,20,1015,1,0.89,0,0
2013,9,9,0,15,20,1014,1,1.78,0,1
2013,9,9,1,16,19,1015,4,1.79,0,0
2013,9,9,2,16,19,1014,1,0.89,0,1
2013,9,9,3,17,20,1014,4,1.79,0,0
2013,9,9,4,17,19,1013,1,0.89,0,0
2013,9,9,5,17,19,1014,4,1.79,0,0
2013,9,9,6,16,19,1014,4,4.92,0,1
2013,9,9,7,16,19,1014,1,0.89,0,2
2013,9,9,8,17,19,1014,4,1.79,0,0
2013,9,9,9,17,20,1014,4,3.58,0,0
2013,9,9,10,17,20,1014,1,0.89,0,0
2013,9,9,11,17,22,1014,4,1.79,0,0
2013,9,9,12,16,24,1013,4,3.58,0,0
2013,9,9,13,14,25,1012,4,8.5,0,0
2013,9,9,14,13,26,1011,4,11.63,0,0
2013,9,9,15,14,25,1011,4,14.76,0,0
2013,9,9,16,14,25,1010,4,18.78,0,0
2013,9,9,17,15,24,1010,4,21.91,0,0
2013,9,9,18,16,23,1010,4,25.04,0,0
2013,9,9,19,16,21,1011,4,26.83,0,0
2013,9,9,20,16,21,1012,4,28.62,0,0
2013,9,9,21,16,21,1012,4,30.41,0,0
2013,9,9,22,16,20,1012,4,33.54,0,0
2013,9,9,23,16,21,1012,4,35.33,0,0
2013,9,10,0,16,20,1012,4,37.12,0,0
2013,9,10,1,16,20,1011,4,38.01,0,0
2013,9,10,2,16,19,1011,1,0.89,0,0
2013,9,10,3,16,19,1011,4,1.79,0,0
2013,9,10,4,16,18,1011,4,2.68,0,0
2013,9,10,5,16,18,1011,1,0.45,0,0
2013,9,10,6,16,18,1011,1,1.34,0,0
2013,9,10,7,17,19,1012,1,2.23,0,0
2013,9,10,8,18,21,1013,3,1.79,0,0
2013,9,10,9,16,24,1013,3,4.92,0,0
2013,9,10,10,13,26,1013,3,8.05,0,0
2013,9,10,11,9,28,1013,3,11.18,0,0
2013,9,10,12,4,29,1013,3,14.31,0,0
2013,9,10,13,1,29,1012,3,19.23,0,0
2013,9,10,14,1,29,1011,3,24.15,0,0
2013,9,10,15,3,30,1011,3,29.07,0,0
2013,9,10,16,1,29,1011,3,33.99,0,0
2013,9,10,17,1,29,1011,3,38.01,0,0
2013,9,10,18,1,28,1011,3,42.03,0,0
2013,9,10,19,11,22,1011,1,0.45,0,0
2013,9,10,20,12,20,1012,4,1.79,0,0
2013,9,10,21,14,18,1013,4,3.58,0,0
2013,9,10,22,12,18,1013,1,0.89,0,0
2013,9,10,23,13,18,1014,2,1.79,0,0
2013,9,11,0,12,18,1014,1,0.89,0,0
2013,9,11,1,12,16,1014,1,1.78,0,0
2013,9,11,2,12,16,1014,1,2.67,0,0
2013,9,11,3,11,15,1014,3,1.79,0,0
2013,9,11,4,11,15,1014,2,0.89,0,0
2013,9,11,5,10,14,1015,2,2.68,0,0
2013,9,11,6,10,13,1015,3,3.13,0,0
2013,9,11,7,12,15,1015,3,6.26,0,0
2013,9,11,8,13,19,1016,3,8.05,0,0
2013,9,11,9,12,21,1016,3,9.84,0,0
2013,9,11,10,14,23,1016,1,0.89,0,0
2013,9,11,11,15,24,1016,1,1.78,0,0
2013,9,11,12,14,25,1015,4,3.13,0,0
2013,9,11,13,14,27,1014,4,4.92,0,0
2013,9,11,14,12,29,1013,4,9.84,0,0
2013,9,11,15,12,29,1013,4,14.76,0,0
2013,9,11,16,11,29,1012,4,20.57,0,0
2013,9,11,17,12,28,1012,4,25.49,0,0
2013,9,11,18,13,26,1012,4,28.62,0,0
2013,9,11,19,15,25,1013,4,31.75,0,0
2013,9,11,20,15,24,1013,4,33.54,0,0
2013,9,11,21,15,23,1014,4,35.33,0,0
2013,9,11,22,15,22,1014,4,37.12,0,0
2013,9,11,23,15,19,1014,4,38.01,0,0
2013,9,12,0,15,19,1014,4,38.9,0,0
2013,9,12,1,15,19,1014,4,40.69,0,0
2013,9,12,2,15,19,1013,4,42.48,0,0
2013,9,12,3,14,18,1013,4,44.27,0,0
2013,9,12,4,14,17,1013,4,46.06,0,0
2013,9,12,5,14,17,1013,2,1.79,0,0
2013,9,12,6,14,17,1014,4,1.79,0,0
2013,9,12,7,15,18,1014,1,0.89,0,0
2013,9,12,8,16,20,1014,4,1.79,0,0
2013,9,12,9,16,22,1014,4,3.58,0,0
2013,9,12,10,16,24,1014,1,1.79,0,0
2013,9,12,11,15,25,1013,1,3.58,0,0
2013,9,12,12,14,27,1012,4,4.02,0,0
2013,9,12,13,14,28,1011,4,8.94,0,0
2013,9,12,14,14,27,1010,4,13.86,0,0
2013,9,12,15,15,27,1010,4,16.99,0,0
2013,9,12,16,16,27,1009,3,1.79,0,0
2013,9,12,17,17,24,1009,3,5.81,0,0
2013,9,12,18,18,24,1008,1,0.89,0,0
2013,9,12,19,18,23,1008,4,1.79,0,0
2013,9,12,20,18,23,1009,4,4.92,0,1
2013,9,12,21,18,22,1009,4,6.71,0,0
2013,9,12,22,19,22,1009,4,8.5,0,0
2013,9,12,23,15,21,1008,4,16.55,0,1
2013,9,13,0,15,19,1008,4,21.47,0,2
2013,9,13,1,16,19,1009,2,0.89,0,3
2013,9,13,2,16,19,1008,4,1.79,0,0
2013,9,13,3,16,18,1008,4,3.58,0,0
2013,9,13,4,16,19,1007,4,6.71,0,0
2013,9,13,5,16,18,1007,4,8.5,0,0
2013,9,13,6,16,19,1007,4,10.29,0,0
2013,9,13,7,16,19,1007,4,13.42,0,0
2013,9,13,8,16,19,1007,4,15.21,0,0
2013,9,13,11,17,20,1006,4,21.92,0,0
2013,9,13,12,17,20,1006,4,23.71,0,0
2013,9,13,13,17,20,1005,4,25.5,0,0
2013,9,13,14,18,21,1004,4,27.29,0,0
2013,9,13,15,18,21,1004,4,29.08,0,0
2013,9,13,16,18,21,1004,1,0.89,0,0
2013,9,13,17,18,21,1004,4,1.79,0,0
2013,9,13,18,18,21,1004,2,1.79,0,0
2013,9,13,19,18,21,1004,1,0.89,0,0
2013,9,13,20,18,21,1007,3,7.15,0,0
2013,9,13,21,18,20,1005,4,4.02,0,1
2013,9,13,22,18,20,1006,3,1.79,0,0
2013,9,13,23,18,20,1006,4,3.13,0,1
2013,9,14,0,18,20,1006,3,4.02,0,0
2013,9,14,1,18,20,1006,1,0.45,0,0
2013,9,14,2,18,20,1006,2,1.79,0,0
2013,9,14,3,18,20,1006,2,3.58,0,0
2013,9,14,4,18,20,1006,1,0.89,0,0
2013,9,14,5,18,20,1006,3,1.79,0,0
2013,9,14,6,18,20,1007,3,3.58,0,0
2013,9,14,7,18,20,1008,3,5.37,0,0
2013,9,14,8,19,22,1008,3,8.5,0,0
2013,9,14,9,19,23,1009,3,10.29,0,0
2013,9,14,10,19,25,1009,4,1.79,0,0
2013,9,14,11,17,27,1008,3,1.79,0,0
2013,9,14,12,16,28,1008,1,1.79,0,0
2013,9,14,13,5,32,1008,3,7.15,0,0
2013,9,14,14,3,30,1008,3,12.07,0,0
2013,9,14,15,1,31,1007,3,17.88,0,0
2013,9,14,16,-1,31,1007,3,22.8,0,0
2013,9,14,17,-2,30,1008,3,25.93,0,0
2013,9,14,18,4,27,1008,2,1.79,0,0
2013,9,14,19,6,22,1009,2,3.58,0,0
2013,9,14,20,9,20,1010,2,5.37,0,0
2013,9,14,21,11,17,1011,2,6.26,0,0
2013,9,14,22,9,16,1012,3,3.13,0,0
2013,9,14,23,10,15,1012,3,4.92,0,0
2013,9,15,0,8,17,1012,3,8.05,0,0
2013,9,15,1,9,15,1012,3,11.18,0,0
2013,9,15,2,7,15,1012,3,15.2,0,0
2013,9,15,3,2,18,1012,2,3.13,0,0
2013,9,15,4,2,18,1013,3,4.02,0,0
2013,9,15,5,5,16,1014,3,8.04,0,0
2013,9,15,6,6,13,1014,3,11.17,0,0
2013,9,15,7,2,17,1015,2,4.02,0,0
2013,9,15,8,2,18,1016,2,7.15,0,0
2013,9,15,9,0,21,1016,2,11.17,0,0
2013,9,15,10,0,23,1016,1,1.79,0,0
2013,9,15,11,1,24,1016,1,2.68,0,0
2013,9,15,12,1,25,1015,4,1.79,0,0
