"dteday","season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed"
623,3,1,9,8,0,5,1,2,0.6,0.5758,0.78,0.1642
623,3,1,9,9,0,5,1,2,0.62,0.5909,0.78,0.1642
623,3,1,9,10,0,5,1,2,0.68,0.6364,0.65,0
623,3,1,9,11,0,5,1,2,0.68,0.6364,0.61,0.1045
623,3,1,9,12,0,5,1,2,0.7,0.6515,0.54,0.194
623,3,1,9,13,0,5,1,2,0.7,0.6515,0.54,0.194
623,3,1,9,14,0,5,1,2,0.72,0.6515,0.45,0.1642
623,3,1,9,15,0,5,1,2,0.72,0.6667,0.48,0.1343
623,3,1,9,16,0,5,1,2,0.72,0.6667,0.51,0
623,3,1,9,17,0,5,1,1,0.72,0.6667,0.51,0.194
623,3,1,9,18,0,5,1,1,0.72,0.6515,0.45,0.2239
623,3,1,9,19,0,5,1,1,0.68,0.6364,0.57,0.1642
623,3,1,9,20,0,5,1,1,0.66,0.6212,0.61,0.1045
623,3,1,9,21,0,5,1,1,0.64,0.6061,0.73,0.2239
623,3,1,9,22,0,5,1,1,0.62,0.5758,0.83,0.194
623,3,1,9,23,0,5,1,1,0.62,0.5909,0.78,0.0896
624,3,1,9,0,0,6,0,1,0.6,0.5606,0.83,0.1045
624,3,1,9,1,0,6,0,1,0.6,0.5909,0.73,0
624,3,1,9,2,0,6,0,1,0.58,0.5455,0.78,0.1045
624,3,1,9,3,0,6,0,1,0.6,0.5909,0.73,0.2537
624,3,1,9,4,0,6,0,2,0.6,0.5909,0.69,0.3582
624,3,1,9,5,0,6,0,1,0.58,0.5455,0.6,0.5224
624,3,1,9,6,0,6,0,1,0.54,0.5152,0.49,0.4179
624,3,1,9,7,0,6,0,1,0.54,0.5152,0.52,0.2836
624,3,1,9,8,0,6,0,1,0.56,0.5303,0.49,0.4179
624,3,1,9,9,0,6,0,1,0.6,0.6212,0.43,0.4179
624,3,1,9,10,0,6,0,1,0.62,0.6212,0.41,0.3881
624,3,1,9,11,0,6,0,1,0.64,0.6212,0.38,0.3881
624,3,1,9,12,0,6,0,1,0.66,0.6212,0.36,0.3582
624,3,1,9,13,0,6,0,1,0.68,0.6364,0.36,0.194
624,3,1,9,14,0,6,0,1,0.68,0.6364,0.34,0.3284
624,3,1,9,15,0,6,0,2,0.68,0.6364,0.34,0.2836
624,3,1,9,16,0,6,0,2,0.66,0.6212,0.36,0.2239
624,3,1,9,17,0,6,0,2,0.66,0.6212,0.36,0.2537
624,3,1,9,18,0,6,0,2,0.64,0.6212,0.36,0.2836
624,3,1,9,19,0,6,0,1,0.62,0.6212,0.41,0.1642
624,3,1,9,20,0,6,0,1,0.6,0.6212,0.43,0.0896
624,3,1,9,21,0,6,0,1,0.56,0.5303,0.52,0.1045
624,3,1,9,22,0,6,0,1,0.56,0.5303,0.52,0
624,3,1,9,23,0,6,0,1,0.54,0.5152,0.6,0
625,3,1,9,0,0,0,0,1,0.54,0.5152,0.64,0
625,3,1,9,1,0,0,0,1,0.54,0.5152,0.64,0
625,3,1,9,2,0,0,0,1,0.52,0.5,0.63,0
625,3,1,9,3,0,0,0,1,0.5,0.4848,0.68,0
625,3,1,9,4,0,0,0,1,0.5,0.4848,0.72,0
625,3,1,9,5,0,0,0,1,0.5,0.4848,0.72,0
625,3,1,9,6,0,0,0,1,0.5,0.4848,0.72,0
625,3,1,9,7,0,0,0,1,0.5,0.4848,0.77,0.1045
625,3,1,9,8,0,0,0,1,0.54,0.5152,0.64,0.1642
625,3,1,9,9,0,0,0,1,0.58,0.5455,0.6,0.1343
625,3,1,9,10,0,0,0,1,0.62,0.6212,0.5,0.1045
625,3,1,9,11,0,0,0,1,0.64,0.6212,0.47,0.1642
625,3,1,9,12,0,0,0,1,0.66,0.6212,0.44,0.1642
625,3,1,9,13,0,0,0,1,0.64,0.6212,0.41,0.1642
625,3,1,9,14,0,0,0,1,0.66,0.6212,0.39,0.1343
625,3,1,9,15,0,0,0,1,0.64,0.6212,0.41,0.1642
625,3,1,9,16,0,0,0,1,0.64,0.6212,0.44,0.1642
625,3,1,9,17,0,0,0,1,0.66,0.6212,0.41,0
625,3,1,9,18,0,0,0,1,0.62,0.6212,0.5,0.1642
625,3,1,9,19,0,0,0,1,0.62,0.6212,0.5,0.1343
625,3,1,9,20,0,0,0,1,0.6,0.6212,0.53,0.1045
625,3,1,9,21,0,0,0,1,0.6,0.6212,0.56,0.1045
625,3,1,9,22,0,0,0,1,0.56,0.5303,0.68,0.0896
625,3,1,9,23,0,0,0,1,0.54,0.5152,0.68,0.1045
626,3,1,9,0,0,1,1,1,0.54,0.5152,0.68,0.1642
626,3,1,9,1,0,1,1,1,0.52,0.5,0.72,0.0896
626,3,1,9,2,0,1,1,1,0.52,0.5,0.72,0
626,3,1,9,3,0,1,1,1,0.5,0.4848,0.77,0.0896
626,3,1,9,4,0,1,1,1,0.5,0.4848,0.77,0
626,3,1,9,5,0,1,1,1,0.48,0.4697,0.82,0.0896
626,3,1,9,6,0,1,1,1,0.48,0.4697,0.82,0
626,3,1,9,7,0,1,1,1,0.52,0.5,0.77,0
626,3,1,9,8,0,1,1,1,0.54,0.5152,0.77,0.0896
626,3,1,9,9,0,1,1,1,0.58,0.5455,0.68,0.1343
626,3,1,9,10,0,1,1,2,0.62,0.6061,0.65,0.194
626,3,1,9,11,0,1,1,2,0.62,0.6061,0.69,0.2239
626,3,1,9,12,0,1,1,2,0.62,0.6061,0.69,0.194
626,3,1,9,13,0,1,1,1,0.64,0.6061,0.65,0.2537
626,3,1,9,14,0,1,1,2,0.64,0.6061,0.65,0.2537
626,3,1,9,15,0,1,1,2,0.64,0.6061,0.65,0.2537
626,3,1,9,16,0,1,1,2,0.64,0.6061,0.69,0.2537
626,3,1,9,17,0,1,1,2,0.64,0.6061,0.65,0.2239
626,3,1,9,18,0,1,1,2,0.62,0.5909,0.73,0.1642
626,3,1,9,19,0,1,1,2,0.62,0.5909,0.73,0.1045
626,3,1,9,20,0,1,1,2,0.62,0.5909,0.73,0.1343
626,3,1,9,21,0,1,1,3,0.62,0.5758,0.83,0.2239
626,3,1,9,22,0,1,1,3,0.62,0.5758,0.83,0.2537
626,3,1,9,23,0,1,1,3,0.6,0.5152,0.94,0.2537
627,3,1,9,0,0,2,1,3,0.6,0.5152,0.94,0.2537
627,3,1,9,1,0,2,1,3,0.6,0.5152,0.94,0.194
627,3,1,9,2,0,2,1,3,0.6,0.5152,0.94,0.194
627,3,1,9,3,0,2,1,2,0.62,0.5455,0.94,0.2836
627,3,1,9,4,0,2,1,2,0.62,0.5455,0.94,0.3582
627,3,1,9,5,0,2,1,2,0.64,0.5758,0.89,0.3284
627,3,1,9,6,0,2,1,2,0.64,0.5758,0.89,0.3284
627,3,1,9,7,0,2,1,2,0.64,0.5758,0.89,0.4478
627,3,1,9,8,0,2,1,2,0.66,0.6061,0.83,0.5522
627,3,1,9,9,0,2,1,2,0.66,0.6061,0.83,0.5821
627,3,1,9,10,0,2,1,3,0.68,0.6364,0.79,0.6418
627,3,1,9,11,0,2,1,2,0.68,0.6364,0.79,0.6418
627,3,1,9,12,0,2,1,3,0.68,0.6364,0.83,0.4478
627,3,1,9,13,0,2,1,2,0.7,0.6667,0.74,0.5821
627,3,1,9,14,0,2,1,3,0.6,0.5152,0.94,0.4627
627,3,1,9,15,0,2,1,3,0.6,0.5455,0.88,0.2537
627,3,1,9,16,0,2,1,3,0.6,0.5455,0.88,0.2985
627,3,1,9,17,0,2,1,3,0.6,0.5455,0.88,0.194
627,3,1,9,18,0,2,1,2,0.6,0.5455,0.88,0.1642
627,3,1,9,19,0,2,1,2,0.6,0.5455,0.88,0.2985
627,3,1,9,20,0,2,1,2,0.6,0.5455,0.88,0.194
627,3,1,9,21,0,2,1,2,0.6,0.5455,0.88,0.194
627,3,1,9,22,0,2,1,3,0.58,0.5455,0.83,0.4627
627,3,1,9,23,0,2,1,2,0.56,0.5303,0.83,0.2239
628,3,1,9,0,0,3,1,2,0.56,0.5303,0.68,0.2836
628,3,1,9,1,0,3,1,2,0.54,0.5152,0.68,0.2537
628,3,1,9,2,0,3,1,2,0.54,0.5152,0.64,0.3284
628,3,1,9,3,0,3,1,2,0.52,0.5,0.63,0.2537
628,3,1,9,4,0,3,1,2,0.52,0.5,0.68,0.3582
628,3,1,9,5,0,3,1,2,0.52,0.5,0.68,0.2836
628,3,1,9,6,0,3,1,1,0.52,0.5,0.63,0.2537
628,3,1,9,7,0,3,1,1,0.52,0.5,0.63,0.2239
628,3,1,9,8,0,3,1,1,0.52,0.5,0.59,0.2239
628,3,1,9,9,0,3,1,1,0.54,0.5152,0.6,0.2537
628,3,1,9,10,0,3,1,1,0.56,0.5303,0.52,0.194
628,3,1,9,11,0,3,1,1,0.6,0.6212,0.43,0.2537
628,3,1,9,12,0,3,1,1,0.6,0.6212,0.43,0.2537
628,3,1,9,13,0,3,1,1,0.6,0.6212,0.4,0.2537
628,3,1,9,14,0,3,1,1,0.62,0.6212,0.38,0.2537
628,3,1,9,15,0,3,1,1,0.62,0.6212,0.35,0
628,3,1,9,16,0,3,1,1,0.62,0.6212,0.35,0
628,3,1,9,17,0,3,1,1,0.6,0.6212,0.38,0.2239
628,3,1,9,18,0,3,1,1,0.58,0.5455,0.4,0.2836
628,3,1,9,19,0,3,1,1,0.56,0.5303,0.43,0.2239
628,3,1,9,20,0,3,1,1,0.52,0.5,0.48,0.1642
628,3,1,9,21,0,3,1,1,0.5,0.4848,0.59,0.1642
628,3,1,9,22,0,3,1,1,0.5,0.4848,0.63,0.0896
628,3,1,9,23,0,3,1,1,0.48,0.4697,0.67,0.0896
629,3,1,9,0,0,4,1,1,0.5,0.4848,0.63,0
629,3,1,9,1,0,4,1,1,0.46,0.4545,0.72,0.1045
629,3,1,9,2,0,4,1,1,0.46,0.4545,0.72,0.0896
629,3,1,9,3,0,4,1,1,0.44,0.4394,0.77,0
629,3,1,9,4,0,4,1,1,0.44,0.4394,0.77,0.1045
629,3,1,9,5,0,4,1,1,0.44,0.4394,0.77,0.1045
629,3,1,9,6,0,4,1,1,0.44,0.4394,0.77,0
629,3,1,9,7,0,4,1,1,0.46,0.4545,0.82,0.1045
629,3,1,9,8,0,4,1,1,0.5,0.4848,0.68,0.0896
629,3,1,9,9,0,4,1,1,0.56,0.5303,0.6,0.0896
629,3,1,9,10,0,4,1,1,0.58,0.5455,0.53,0.0896
629,3,1,9,11,0,4,1,1,0.62,0.6212,0.43,0
629,3,1,9,12,0,4,1,1,0.62,0.6212,0.43,0.1343
629,3,1,9,13,0,4,1,1,0.64,0.6212,0.44,0.1343
629,3,1,9,14,0,4,1,1,0.64,0.6212,0.47,0.194
629,3,1,9,15,0,4,1,1,0.66,0.6212,0.47,0.194
629,3,1,9,16,0,4,1,1,0.64,0.6212,0.47,0.1642
629,3,1,9,17,0,4,1,1,0.64,0.6212,0.5,0.2239
629,3,1,9,18,0,4,1,1,0.6,0.6212,0.56,0.2537
629,3,1,9,19,0,4,1,1,0.58,0.5455,0.6,0.2239
629,3,1,9,20,0,4,1,1,0.56,0.5303,0.64,0.1343
629,3,1,9,21,0,4,1,1,0.56,0.5303,0.64,0.194
629,3,1,9,22,0,4,1,1,0.54,0.5152,0.73,0.1045
629,3,1,9,23,0,4,1,1,0.54,0.5152,0.68,0.1045
630,3,1,9,0,0,5,1,1,0.54,0.5152,0.68,0
630,3,1,9,1,0,5,1,1,0.52,0.5,0.72,0
630,3,1,9,2,0,5,1,1,0.52,0.5,0.72,0
630,3,1,9,3,0,5,1,1,0.5,0.4848,0.77,0.0896
630,3,1,9,4,0,5,1,1,0.5,0.4848,0.77,0
630,3,1,9,5,0,5,1,1,0.5,0.4848,0.82,0
630,3,1,9,6,0,5,1,1,0.5,0.4848,0.77,0.0896
630,3,1,9,7,0,5,1,1,0.52,0.5,0.77,0
630,3,1,9,8,0,5,1,1,0.54,0.5152,0.73,0.1343
630,3,1,9,9,0,5,1,1,0.58,0.5455,0.68,0.1343
630,3,1,9,10,0,5,1,1,0.62,0.6061,0.61,0.2239
630,3,1,9,11,0,5,1,1,0.66,0.6212,0.57,0.2239
630,3,1,9,12,0,5,1,1,0.68,0.6364,0.57,0.1642
630,3,1,9,13,0,5,1,1,0.7,0.6515,0.54,0.1642
630,3,1,9,14,0,5,1,1,0.7,0.6515,0.54,0.2985
630,3,1,9,15,0,5,1,1,0.7,0.6515,0.54,0.2239
630,3,1,9,16,0,5,1,1,0.7,0.6515,0.54,0.194
630,3,1,9,17,0,5,1,1,0.68,0.6364,0.57,0.2836
630,3,1,9,18,0,5,1,1,0.66,0.6212,0.61,0.2537
630,3,1,9,19,0,5,1,1,0.64,0.6061,0.65,0.2537
630,3,1,9,20,0,5,1,1,0.62,0.6061,0.69,0.194
630,3,1,9,21,0,5,1,1,0.6,0.5909,0.73,0.2537
630,3,1,9,22,0,5,1,1,0.6,0.5909,0.73,0.194
630,3,1,9,23,0,5,1,1,0.6,0.5909,0.73,0.3284
631,3,1,9,0,0,6,0,1,0.6,0.5909,0.73,0.2836
631,3,1,9,1,0,6,0,1,0.58,0.5455,0.83,0.2985
631,3,1,9,2,0,6,0,1,0.56,0.5303,0.88,0.2537
631,3,1,9,3,0,6,0,1,0.56,0.5303,0.83,0.2836
631,3,1,9,4,0,6,0,1,0.56,0.5303,0.83,0.2836
631,3,1,9,5,0,6,0,1,0.56,0.5303,0.83,0.3284
631,3,1,9,6,0,6,0,1,0.56,0.5303,0.83,0.2985
631,3,1,9,7,0,6,0,1,0.58,0.5455,0.78,0.2537
631,3,1,9,8,0,6,0,1,0.6,0.5909,0.73,0.2985
631,3,1,9,9,0,6,0,1,0.64,0.6061,0.69,0.2537
631,3,1,9,10,0,6,0,1,0.66,0.6212,0.65,0.3284
631,3,1,9,11,0,6,0,1,0.7,0.6515,0.58,0.2836
631,3,1,9,12,0,6,0,1,0.72,0.6667,0.54,0.2985
631,3,1,9,13,0,6,0,1,0.74,0.6667,0.51,0.3582
631,3,1,9,14,0,6,0,1,0.76,0.6818,0.48,0.2836
631,3,1,9,15,0,6,0,1,0.74,0.6667,0.48,0.3881
631,3,1,9,16,0,6,0,1,0.74,0.6667,0.51,0.3284
631,3,1,9,17,0,6,0,1,0.74,0.6667,0.51,0.3284
631,3,1,9,18,0,6,0,1,0.72,0.6667,0.54,0.2836
631,3,1,9,19,0,6,0,1,0.7,0.6515,0.58,0.194
631,3,1,9,20,0,6,0,1,0.7,0.6515,0.54,0.2537
631,3,1,9,21,0,6,0,1,0.64,0.6212,0.57,0.2537
631,3,1,9,22,0,6,0,1,0.62,0.6212,0.57,0.194
631,3,1,9,23,0,6,0,1,0.62,0.6212,0.5,0.194
632,4,1,9,0,0,0,0,1,0.62,0.6212,0.38,0.2537
632,4,1,9,1,0,0,0,1,0.54,0.5152,0.52,0.3582
632,4,1,9,2,0,0,0,1,0.52,0.5,0.48,0.2537
632,4,1,9,3,0,0,0,1,0.48,0.4697,0.55,0.2985
632,4,1,9,4,0,0,0,1,0.46,0.4545,0.55,0.2239
632,4,1,9,5,0,0,0,1,0.46,0.4545,0.59,0.2537
632,4,1,9,6,0,0,0,1,0.44,0.4394,0.62,0.2537
632,4,1,9,7,0,0,0,1,0.46,0.4545,0.59,0.2239
632,4,1,9,8,0,0,0,1,0.48,0.4697,0.55,0.3582
632,4,1,9,9,0,0,0,1,0.5,0.4848,0.51,0.3284
632,4,1,9,10,0,0,0,1,0.54,0.5152,0.45,0.2537
632,4,1,9,11,0,0,0,1,0.56,0.5303,0.46,0.2537
632,4,1,9,12,0,0,0,1,0.56,0.5303,0.43,0.1045
632,4,1,9,13,0,0,0,1,0.6,0.6212,0.38,0.1642
632,4,1,9,14,0,0,0,1,0.6,0.6212,0.38,0.194
632,4,1,9,15,0,0,0,1,0.6,0.6212,0.33,0.2239
632,4,1,9,16,0,0,0,1,0.6,0.6212,0.33,0.3284
632,4,1,9,17,0,0,0,1,0.56,0.5303,0.35,0.2985
632,4,1,9,18,0,0,0,1,0.54,0.5152,0.37,0.194
632,4,1,9,19,0,0,0,1,0.52,0.5,0.42,0.1642
632,4,1,9,20,0,0,0,1,0.52,0.5,0.42,0.1642
632,4,1,9,21,0,0,0,2,0.52,0.5,0.48,0.1045
632,4,1,9,22,0,0,0,1,0.52,0.5,0.48,0
632,4,1,9,23,0,0,0,2,0.5,0.4848,0.59,0.1045
633,4,1,9,0,0,1,1,1,0.46,0.4545,0.63,0.194
633,4,1,9,1,0,1,1,1,0.46,0.4545,0.67,0.1343
633,4,1,9,2,0,1,1,2,0.46,0.4545,0.63,0.1343
633,4,1,9,3,0,1,1,1,0.46,0.4545,0.63,0.1642
633,4,1,9,4,0,1,1,1,0.44,0.4394,0.67,0.1045
633,4,1,9,5,0,1,1,1,0.46,0.4545,0.63,0
633,4,1,9,6,0,1,1,1,0.46,0.4545,0.59,0
633,4,1,9,7,0,1,1,1,0.46,0.4545,0.67,0.1343
633,4,1,9,8,0,1,1,1,0.5,0.4848,0.55,0.194
633,4,1,9,9,0,1,1,1,0.52,0.5,0.52,0.194
633,4,1,9,10,0,1,1,1,0.54,0.5152,0.49,0.2239
633,4,1,9,11,0,1,1,1,0.56,0.5303,0.37,0.194
633,4,1,9,12,0,1,1,1,0.56,0.5303,0.35,0.2985
633,4,1,9,13,0,1,1,1,0.6,0.6212,0.31,0.2985
633,4,1,9,14,0,1,1,1,0.6,0.6061,0.28,0
633,4,1,9,15,0,1,1,1,0.6,0.6212,0.31,0
633,4,1,9,16,0,1,1,1,0.58,0.5455,0.3,0.2537
633,4,1,9,17,0,1,1,1,0.58,0.5455,0.3,0
633,4,1,9,18,0,1,1,1,0.54,0.5152,0.37,0.1642
633,4,1,9,19,0,1,1,1,0.52,0.5,0.39,0.1343
633,4,1,9,20,0,1,1,1,0.52,0.5,0.52,0.1045
633,4,1,9,21,0,1,1,1,0.5,0.4848,0.51,0.1343
633,4,1,9,22,0,1,1,1,0.5,0.4848,0.51,0.2239
633,4,1,9,23,0,1,1,1,0.46,0.4545,0.63,0.1343
634,4,1,9,0,0,2,1,1,0.46,0.4545,0.67,0.1642
634,4,1,9,1,0,2,1,1,0.44,0.4394,0.72,0.1343
634,4,1,9,2,0,2,1,1,0.42,0.4242,0.77,0.1343
634,4,1,9,3,0,2,1,1,0.42,0.4242,0.71,0.0896
634,4,1,9,4,0,2,1,1,0.42,0.4242,0.71,0.1343
634,4,1,9,5,0,2,1,1,0.42,0.4242,0.77,0.0896
634,4,1,9,6,0,2,1,1,0.44,0.4394,0.77,0.2239
634,4,1,9,7,0,2,1,1,0.44,0.4394,0.77,0.194
634,4,1,9,8,0,2,1,1,0.48,0.4697,0.67,0.194
634,4,1,9,9,0,2,1,1,0.54,0.5152,0.56,0.2537
634,4,1,9,10,0,2,1,1,0.56,0.5303,0.52,0.2985
634,4,1,9,11,0,2,1,1,0.6,0.6212,0.46,0.2985
634,4,1,9,12,0,2,1,1,0.62,0.6212,0.43,0.2836
634,4,1,9,13,0,2,1,1,0.64,0.6212,0.47,0.2537
634,4,1,9,14,0,2,1,1,0.66,0.6212,0.39,0.3284
634,4,1,9,15,0,2,1,1,0.66,0.6212,0.36,0.3284
634,4,1,9,16,0,2,1,1,0.66,0.6212,0.39,0.2985
634,4,1,9,17,0,2,1,1,0.66,0.6212,0.39,0.2836
634,4,1,9,18,0,2,1,1,0.64,0.6212,0.41,0.2239
634,4,1,9,19,0,2,1,1,0.62,0.6212,0.5,0.2537
634,4,1,9,20,0,2,1,1,0.6,0.6212,0.56,0.2985
634,4,1,9,21,0,2,1,1,0.6,0.6212,0.56,0.2985
634,4,1,9,22,0,2,1,1,0.6,0.6212,0.56,0.2836
634,4,1,9,23,0,2,1,1,0.6,0.6212,0.56,0.3284
635,4,1,9,0,0,3,1,1,0.58,0.5455,0.64,0.2985
635,4,1,9,1,0,3,1,1,0.58,0.5455,0.64,0.3284
635,4,1,9,2,0,3,1,2,0.58,0.5455,0.64,0.2836
635,4,1,9,3,0,3,1,2,0.58,0.5455,0.64,0.2836
635,4,1,9,4,0,3,1,1,0.56,0.5303,0.73,0.2537
635,4,1,9,5,0,3,1,1,0.56,0.5303,0.73,0.2239
635,4,1,9,6,0,3,1,1,0.54,0.5152,0.73,0.194
635,4,1,9,7,0,3,1,1,0.54,0.5152,0.77,0.1343
635,4,1,9,8,0,3,1,1,0.56,0.5303,0.73,0.2985
635,4,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.194
635,4,1,9,10,0,3,1,1,0.6,0.5909,0.73,0.2836
635,4,1,9,11,0,3,1,1,0.64,0.6212,0.61,0.2537
635,4,1,9,12,0,3,1,1,0.68,0.6364,0.61,0.2239
635,4,1,9,13,0,3,1,1,0.7,0.6515,0.58,0.2239
635,4,1,9,14,0,3,1,1,0.74,0.6667,0.48,0.2836
635,4,1,9,15,0,3,1,1,0.74,0.6667,0.48,0.2985
635,4,1,9,16,0,3,1,1,0.74,0.6667,0.45,0.2836
635,4,1,9,17,0,3,1,1,0.74,0.6667,0.48,0.2985
635,4,1,9,18,0,3,1,1,0.74,0.6667,0.48,0.2239
635,4,1,9,19,0,3,1,1,0.7,0.6515,0.54,0.1642
635,4,1,9,20,0,3,1,1,0.66,0.6212,0.69,0.194
635,4,1,9,21,0,3,1,1,0.66,0.6212,0.65,0.194
635,4,1,9,22,0,3,1,3,0.62,0.6061,0.69,0.194
635,4,1,9,23,0,3,1,2,0.6,0.5758,0.78,0.2537
636,4,1,9,0,0,4,1,1,0.6,0.5758,0.78,0.0896
636,4,1,9,1,0,4,1,1,0.6,0.5758,0.78,0.0896
636,4,1,9,2,0,4,1,1,0.6,0.5758,0.78,0.0896
636,4,1,9,3,0,4,1,1,0.6,0.5758,0.78,0
636,4,1,9,4,0,4,1,1,0.56,0.5303,0.94,0.1343
636,4,1,9,5,0,4,1,1,0.58,0.5455,0.83,0
636,4,1,9,6,0,4,1,1,0.56,0.5303,0.88,0.0896
636,4,1,9,7,0,4,1,1,0.6,0.5758,0.78,0
636,4,1,9,8,0,4,1,1,0.62,0.6061,0.71,0.0896
636,4,1,9,9,0,4,1,1,0.66,0.6212,0.65,0
636,4,1,9,10,0,4,1,2,0.7,0.6515,0.51,0.2836
636,4,1,9,11,0,4,1,2,0.72,0.6667,0.51,0.1642
636,4,1,9,12,0,4,1,2,0.74,0.6667,0.48,0.1343
636,4,1,9,13,0,4,1,2,0.74,0.6667,0.48,0
636,4,1,9,14,0,4,1,2,0.76,0.6818,0.45,0.0896
636,4,1,9,15,0,4,1,2,0.76,0.6818,0.45,0
636,4,1,9,16,0,4,1,2,0.72,0.6667,0.58,0.3284
636,4,1,9,17,0,4,1,2,0.66,0.6212,0.69,0.2985
636,4,1,9,18,0,4,1,2,0.66,0.6212,0.69,0.2239
636,4,1,9,19,0,4,1,1,0.66,0.6212,0.65,0.1343
636,4,1,9,20,0,4,1,2,0.64,0.6061,0.69,0.2239
636,4,1,9,21,0,4,1,3,0.62,0.5758,0.83,0.2985
636,4,1,9,22,0,4,1,3,0.62,0.5758,0.83,0.2985
636,4,1,9,23,0,4,1,3,0.62,0.5758,0.83,0.1642
637,4,1,9,0,0,5,1,3,0.6,0.5455,0.88,0.1642
637,4,1,9,1,0,5,1,3,0.6,0.5455,0.88,0
637,4,1,9,2,0,5,1,3,0.6,0.5455,0.88,0.2985
637,4,1,9,3,0,5,1,2,0.6,0.5606,0.83,0.1343
637,4,1,9,4,0,5,1,3,0.56,0.5303,0.88,0.1045
637,4,1,9,5,0,5,1,1,0.56,0.5303,0.88,0
637,4,1,9,6,0,5,1,2,0.56,0.5303,0.94,0.0896
637,4,1,9,7,0,5,1,2,0.56,0.5303,0.94,0
637,4,1,9,8,0,5,1,1,0.6,0.5606,0.83,0.0896
637,4,1,9,9,0,5,1,2,0.62,0.5758,0.83,0.1045
637,4,1,9,10,0,5,1,2,0.64,0.5909,0.78,0.1343
637,4,1,9,11,0,5,1,2,0.66,0.6212,0.69,0
637,4,1,9,12,0,5,1,2,0.7,0.6515,0.54,0.2537
637,4,1,9,13,0,5,1,2,0.7,0.6515,0.51,0.2537
637,4,1,9,14,0,5,1,2,0.7,0.6515,0.54,0.2537
637,4,1,9,15,0,5,1,2,0.68,0.6364,0.54,0.2836
637,4,1,9,16,0,5,1,2,0.66,0.6212,0.5,0.2239
637,4,1,9,17,0,5,1,2,0.66,0.6212,0.54,0.2985
637,4,1,9,18,0,5,1,2,0.64,0.6212,0.5,0.2239
637,4,1,9,19,0,5,1,3,0.62,0.6212,0.5,0.2537
637,4,1,9,20,0,5,1,3,0.6,0.6212,0.53,0.1642
637,4,1,9,21,0,5,1,3,0.6,0.6212,0.53,0.194
637,4,1,9,22,0,5,1,2,0.58,0.5455,0.53,0.2239
637,4,1,9,23,0,5,1,2,0.56,0.5303,0.56,0.194
638,4,1,9,0,0,6,0,1,0.54,0.5152,0.6,0.2239
638,4,1,9,1,0,6,0,1,0.54,0.5152,0.6,0.2239
638,4,1,9,2,0,6,0,2,0.54,0.5152,0.56,0.2239
638,4,1,9,3,0,6,0,2,0.52,0.5,0.59,0.194
638,4,1,9,4,0,6,0,1,0.52,0.5,0.59,0.2537
638,4,1,9,5,0,6,0,1,0.5,0.4848,0.63,0.194
638,4,1,9,6,0,6,0,1,0.5,0.4848,0.63,0.2537
638,4,1,9,7,0,6,0,1,0.48,0.4697,0.67,0.2836
638,4,1,9,8,0,6,0,1,0.5,0.4848,0.68,0.2836
638,4,1,9,9,0,6,0,1,0.5,0.4848,0.63,0.194
638,4,1,9,10,0,6,0,1,0.54,0.5152,0.56,0.2537
638,4,1,9,11,0,6,0,1,0.56,0.5303,0.52,0.2836
638,4,1,9,12,0,6,0,1,0.62,0.6212,0.41,0.2985
638,4,1,9,13,0,6,0,1,0.62,0.6212,0.41,0.2985
638,4,1,9,14,0,6,0,1,0.6,0.6212,0.4,0.2537
638,4,1,9,15,0,6,0,1,0.6,0.6212,0.43,0.2537
638,4,1,9,16,0,6,0,1,0.62,0.6212,0.41,0.2537
638,4,1,9,17,0,6,0,1,0.6,0.6212,0.38,0.3582
638,4,1,9,18,0,6,0,1,0.56,0.5303,0.46,0.194
638,4,1,9,19,0,6,0,1,0.52,0.5,0.55,0.1642
638,4,1,9,20,0,6,0,1,0.52,0.5,0.55,0.194
638,4,1,9,21,0,6,0,1,0.52,0.5,0.55,0.1343
638,4,1,9,22,0,6,0,1,0.5,0.4848,0.63,0.1045
638,4,1,9,23,0,6,0,1,0.5,0.4848,0.59,0.0896
639,4,1,9,0,0,0,0,1,0.5,0.4848,0.59,0
639,4,1,9,1,0,0,0,1,0.5,0.4848,0.59,0
639,4,1,9,2,0,0,0,1,0.48,0.4697,0.63,0
639,4,1,9,3,0,0,0,1,0.46,0.4545,0.67,0.0896
639,4,1,9,4,0,0,0,1,0.46,0.4545,0.67,0.0896
639,4,1,9,5,0,0,0,1,0.44,0.4394,0.72,0
639,4,1,9,6,0,0,0,1,0.44,0.4394,0.72,0.0896
639,4,1,9,7,0,0,0,1,0.44,0.4394,0.77,0
639,4,1,9,8,0,0,0,1,0.48,0.4697,0.67,0.1045
639,4,1,9,9,0,0,0,1,0.52,0.5,0.63,0.1045
639,4,1,9,10,0,0,0,1,0.58,0.5455,0.46,0.1642
639,4,1,9,11,0,0,0,1,0.6,0.6212,0.43,0.2239
639,4,1,9,12,0,0,0,1,0.62,0.6212,0.41,0.2985
639,4,1,9,13,0,0,0,1,0.62,0.6212,0.41,0.2537
639,4,1,9,14,0,0,0,1,0.62,0.6212,0.41,0.2537
639,4,1,9,15,0,0,0,1,0.64,0.6212,0.36,0.2537
639,4,1,9,16,0,0,0,1,0.64,0.6212,0.36,0.2239
