"holiday","temp","rain_1h","snow_1h","clouds_all","weather_main","weather_description","date_time"
8,293.86,0,0,90,2,18,37087
8,294,0,0,90,7,12,37088
8,293.44,0,0,40,7,12,37089
8,293.44,0,0,40,3,10,37089
8,291.88,0,0,90,7,12,37090
8,291.88,0,0,90,3,2,37090
8,291.54,0,0,75,7,17,37091
8,291.54,0,0,75,3,10,37091
8,291.81,0,0,90,7,12,37092
8,292.21,0,0,90,7,12,37093
8,292.43,0,0,90,7,8,37094
8,291.44,0,0,40,7,8,37095
8,291.44,0,0,40,3,10,37095
8,290.46,0,0,40,7,17,37096
8,290.46,0,0,40,11,22,37096
8,289.92,0,0,40,7,12,37097
8,289.49,0,0,1,7,12,37098
8,289.49,0,0,1,11,22,37098
8,289.51,0,0,40,7,12,37099
8,289.51,0,0,40,11,22,37099
8,289.3,0,0,1,7,17,37100
8,289.3,0,0,1,3,10,37100
8,289.36,0,0,90,7,17,37101
8,289.36,0,0,90,3,2,37101
8,289.36,0,0,90,11,22,37101
8,288.398,0,0,80,7,12,37102
8,288.093,0,0,92,7,12,37103
8,286.85,0,0,90,7,12,37104
8,286.85,0,0,90,3,10,37104
8,286.94,0,0,1,7,12,37105
8,285.82,0,0,40,7,17,37106
8,285.28,0,0,40,3,10,37107
8,285.08,0,0,90,6,16,37108
8,285.08,0,0,90,3,10,37108
8,285.48,0,0,40,6,16,37109
8,285.95,0,0,90,6,16,37110
8,285.95,0,0,90,7,12,37110
8,285.95,0,0,90,3,2,37110
8,286.49,0,0,90,2,18,37111
8,287.65,0,0,90,7,12,37112
8,287.65,0,0,90,3,10,37112
8,288.35,0,0,90,7,17,37113
8,288.69,0,0,40,7,12,37114
8,288.69,0,0,40,3,10,37114
8,288.94,0,0,1,7,17,37115
8,288.94,0,0,1,3,10,37115
8,288.75,0,0,90,7,12,37116
8,288.82,0,0,90,7,8,37117
8,288.82,0,0,90,3,10,37117
8,289.08,0,0,90,2,18,37118
8,289.69,0,0,75,6,16,37119
8,290.15,0,0,75,2,1,37120
8,290.55,0,0,75,2,1,37121
8,289.29,0,0,40,2,23,37122
8,287.62,0,0,1,1,26,37123
8,286.35,0,0,1,1,26,37124
8,285.64,0,0,20,2,3,37125
8,285.813,0,0,0,1,27,37126
8,284.05,0,0,75,2,1,37127
8,284.65,0,0,75,2,1,37128
8,284.22,0,0,75,2,1,37129
8,282.95,0,0,75,2,1,37130
8,281.29,0,0,20,2,3,37131
8,280.02,0,0,1,1,26,37132
8,279.88,0,0,1,1,26,37133
8,280.65,0,0,1,1,26,37134
8,282.02,0,0,1,1,26,37135
8,283.58,0,0,1,1,26,37136
8,284.48,0,0,1,1,26,37137
8,285.86,0,0,1,1,26,37138
8,286.68,0,0,75,2,1,37139
8,287.29,0,0,75,2,1,37140
8,287.93,0,0,75,2,1,37141
8,287.37,0,0,1,1,26,37142
8,287.65,0,0,75,2,1,37143
8,287.15,0,0,1,1,26,37144
8,286.72,0,0,90,2,18,37145
8,285.94,0,0,90,2,18,37146
8,285.15,0,0,90,7,12,37147
8,284.62,0,0,1,1,26,37148
8,284.15,0,0,1,7,12,37149
8,283.15,0,0,1,1,26,37150
8,283.09,0,0,1,1,26,37151
8,282.69,0,0,1,1,26,37152
8,282.37,0,0,1,1,26,37153
8,281.55,0,0,1,1,26,37154
8,281.22,0,0,1,7,12,37155
8,281.01,0,0,1,3,10,37156
8,281.01,0,0,1,7,17,37156
8,281.02,0,0,1,3,10,37157
8,281.53,0,0,90,2,18,37158
8,282.08,0,0,90,7,12,37159
8,282.35,0,0,90,2,18,37160
8,283.22,0,0,90,2,18,37161
8,283.35,0,0,90,2,18,37162
8,283.48,0,0,90,6,16,37163
8,283.29,0,0,90,6,16,37164
8,283.09,0,0,90,6,16,37165
8,283.44,0,0,90,2,18,37166
8,283.94,0,0,90,3,10,37167
8,283.94,0,0,90,6,16,37167
8,284.08,0,0,90,3,10,37168
8,284.08,0,0,90,7,17,37168
8,283.94,0,0,90,7,12,37169
8,283.94,0,0,90,3,10,37169
8,284,0,0,90,7,12,37170
8,283.86,0,0,90,2,18,37171
8,283.35,0,0,90,2,18,37172
8,283.15,0,0,90,2,18,37173
8,283.08,0,0,90,2,18,37174
8,282.15,0,0,1,1,26,37175
8,281.3,0,0,1,1,26,37176
8,280.16,0,0,1,1,26,37177
8,280.08,0,0,1,1,26,37178
8,279.94,0,0,1,1,26,37179
8,279.58,0,0,90,2,18,37180
8,280.99,0,0,75,2,1,37181
8,282.4,0,0,75,2,1,37182
8,284.79,0,0,75,2,1,37183
8,286.23,0,0,1,1,26,37184
8,287.72,0,0,90,2,18,37185
8,288.5,0,0,90,2,18,37186
8,289.07,0,0,90,2,18,37187
8,289.23,0,0,1,7,17,37188
8,288.93,0,0,90,7,12,37189
8,288.93,0,0,90,3,10,37189
8,289.07,0,0,1,7,12,37190
8,289.07,0,0,1,3,10,37190
8,288.65,0,0,40,7,12,37191
8,287.87,0,0,40,7,12,37192
8,286.46,0,0,40,7,12,37193
8,285.77,0,0,40,2,23,37194
8,285.23,0,0,75,2,1,37195
8,283.8,0,0,40,2,23,37196
8,282.23,0,0,1,1,26,37197
8,280.4,0,0,1,1,26,37198
8,279.69,0,0,1,1,26,37199
8,279.15,0,0,1,1,26,37200
8,278.77,0,0,1,1,26,37201
8,277.85,0,0,1,1,26,37202
8,277.69,0,0,1,1,26,37203
8,278.51,0,0,1,6,16,37204
8,281.61,0,0,1,1,26,37205
8,284.29,0,0,75,2,1,37206
8,285.79,0,0,75,2,1,37207
8,287.69,0,0,75,2,1,37208
8,289.38,0,0,75,2,1,37209
8,290.53,0,0,75,2,1,37210
8,291.79,0,0,40,2,23,37211
8,293.3,0,0,75,2,1,37212
8,294.08,0,0,1,1,26,37213
8,294.51,0,0,40,2,23,37214
8,294.93,0,0,40,2,23,37215
8,295.32,0,0,40,2,23,37216
8,294.31,0,0,1,1,26,37217
8,292.3,0,0,1,1,26,37218
8,290.69,0,0,5,1,26,37219
8,289.92,0,0,1,1,26,37220
8,289.15,0,0,1,1,26,37221
8,288.58,0,0,1,1,26,37222
8,287.8,0,0,1,1,26,37223
8,287.37,0,0,1,6,16,37224
8,287.08,0,0,1,4,4,37225
8,285.82,0,0,1,6,16,37226
8,285.15,0,0,1,6,16,37227
8,285.15,0,0,1,5,6,37227
8,285.38,0,0,1,6,16,37228
8,287.15,0,0,40,6,16,37229
8,288.79,0,0,90,2,18,37230
8,290.65,0,0,75,2,1,37231
8,292.75,0,0,75,2,1,37232
8,294.95,0,0,1,1,26,37233
8,296.07,0,0,75,2,1,37234
8,296.22,0,0,90,2,18,37235
8,295.94,0,0,90,7,12,37236
8,295.94,0,0,90,3,10,37236
8,294.82,0,0,75,7,17,37237
8,293.09,0,0,90,7,17,37238
8,290.94,0,0,90,7,17,37239
8,290.36,0,0,90,7,17,37240
8,290.36,0,0,90,6,16,37240
8,290.36,0,0,90,3,2,37240
8,290.02,0,0,90,7,12,37241
8,290.02,0,0,90,3,10,37241
8,290.02,0,0,90,6,16,37241
8,289.62,0,0,75,7,17,37242
8,289.62,0,0,75,6,16,37242
8,289.62,0,0,75,3,10,37242
8,289.35,0,0,90,6,16,37243
8,289.35,0,0,90,7,17,37243
8,289.35,0,0,90,3,10,37243
8,289.28,0,0,40,6,16,37244
8,288.68,0,0,90,6,16,37245
8,288.68,0,0,90,4,4,37245
8,288.68,0,0,90,5,6,37245
8,287.81,0,0,1,6,16,37246
8,287.81,0,0,1,4,4,37246
8,287,0,0,1,6,16,37247
8,287,0,0,1,4,4,37247
8,286.22,0,0,1,6,16,37248
8,286.22,0,0,1,5,6,37248
8,286.22,0,0,1,4,4,37248
8,285.65,0,0,1,6,16,37249
8,285.65,0,0,1,5,6,37249
8,285.65,0,0,1,4,4,37249
8,285.01,0,0,1,4,4,37250
8,285.01,0,0,1,6,16,37250
8,284.38,0,0,1,6,16,37251
8,284.29,0,0,1,1,26,37252
8,285.86,0,0,5,1,26,37253
8,287.74,0,0,5,1,26,37254
8,289.72,0,0,1,1,26,37255
8,291.08,0,0,5,5,6,37256
8,292.35,0,0,1,5,6,37257
8,293.81,0,0,5,1,26,37258
8,294.88,0,0,5,1,26,37259
8,295.75,0,0,5,1,26,37260
8,296.36,0,0,5,1,26,37261
8,297.22,0,0,5,1,26,37262
8,297.58,0,0,1,1,26,37263
8,297.35,0,0,1,1,26,37264
8,296.51,0,0,1,5,6,37265
8,293.56,0,0,5,1,26,37266
8,289.59,0,0,1,1,26,37267
8,287.73,0,0,1,1,26,37268
8,285.94,0,0,1,1,26,37269
8,285.01,0,0,1,1,26,37270
8,285.44,0,0,1,1,26,37271
8,284.37,0,0,1,1,26,37272
8,284.82,0,0,1,1,26,37273
8,285.01,0,0,1,1,26,37274
8,285.02,0,0,1,1,26,37275
8,285.61,0,0,1,1,26,37276
8,289,0,0,5,1,26,37277
8,292.57,0,0,1,1,26,37278
8,296.07,0,0,1,1,26,37279
8,298.29,0,0,5,1,26,37280
8,299.29,0,0,5,1,26,37281
8,300.61,0,0,40,2,23,37282
8,301.44,0,0,1,1,26,37283
8,301.94,0,0,40,2,23,37284
8,302.42,0,0,40,2,23,37285
8,302.3,0,0,1,1,26,37286
8,302.87,0,0,40,2,23,37287
8,302.55,0,0,40,2,23,37288
8,301.43,0,0,20,2,3,37289
8,298.63,0,0,20,2,3,37290
8,295.09,0,0,5,1,26,37291
8,293.37,0,0,1,1,26,37292
8,293.49,0,0,1,1,26,37293
8,292.16,0,0,1,1,26,37294
8,291.89,0,0,40,2,23,37295
8,289.58,0,0,1,1,26,37296
8,289.66,0,0,40,2,23,37297
8,288.42,0,0,1,1,26,37298
8,287.35,0,0,1,1,26,37299
8,286.95,0,0,1,1,26,37300
8,287.88,0,0,40,2,23,37301
8,289.75,0,0,40,2,23,37302
8,291.71,0,0,40,2,23,37303
8,294.34,0,0,75,2,1,37304
8,296.14,0,0,1,1,26,37305
8,298.35,0,0,1,1,26,37306
8,299.65,0,0,1,1,26,37307
8,301.15,0,0,1,1,26,37308
8,301.82,0,0,75,2,1,37309
8,302.08,0,0,40,2,23,37310
8,301.65,0,0,75,2,1,37311
8,301.55,0,0,40,2,23,37312
8,300.3,0,0,40,2,23,37313
8,298.59,0,0,1,1,26,37314
8,296.73,0,0,90,2,18,37315
8,295.3,0,0,1,1,26,37316
8,294.23,0,0,1,1,26,37317
8,293.01,0,0,1,1,26,37318
8,291.94,0,0,1,1,26,37319
8,290.8,0,0,1,1,26,37320
8,289.56,0,0,1,1,26,37321
8,288.22,0,0,1,1,26,37322
8,287.22,0,0,1,1,26,37323
8,286.82,0,0,1,1,26,37324
8,287.75,0,0,75,2,1,37325
8,289.21,0,0,1,1,26,37326
8,291.15,0,0,1,1,26,37327
8,293.88,0,0,75,2,1,37328
8,296.14,0,0,75,2,1,37329
8,298.14,0,0,75,2,1,37330
8,299.77,0,0,1,1,26,37331
8,300.61,0,0,75,2,1,37332
8,301.44,0,0,40,2,23,37333
8,301.44,0,0,40,2,23,37334
8,301.38,0,0,1,1,26,37335
8,300.62,0,0,40,2,23,37336
8,299.37,0,0,75,2,1,37337
8,297.87,0,0,40,7,12,37338
8,296.35,0,0,1,3,10,37339
8,296.35,0,0,1,11,36,37339
8,295.37,0,0,1,1,26,37340
8,294.62,0,0,90,7,17,37341
8,293.51,0,0,75,7,17,37342
8,292.72,0,0,75,2,1,37343
8,292.28,0,0,75,7,12,37344
8,291,0,0,1,7,17,37345
8,289.35,0,0,1,1,26,37346
8,288.94,0,0,75,5,6,37347
8,287.75,0,0,1,6,16,37348
8,287.42,0,0,90,5,6,37349
8,287.35,0,0,90,5,6,37350
8,287.35,0,0,90,6,16,37350
8,286.76,0,0,40,5,6,37351
8,286.76,0,0,40,6,16,37351
8,286.93,0,0,75,2,1,37352
8,287.81,0,0,75,6,16,37353
8,288.48,0,0,90,2,18,37354
8,288.49,0,0,90,2,18,37355
8,287.8,0,0,90,2,18,37356
8,287.36,0,0,90,2,18,37357
8,287.15,0,0,90,2,18,37358
8,286.88,0,0,90,2,18,37359
8,286.62,0,0,90,2,18,37360
8,286.08,0,0,90,2,18,37361
8,285.49,0,0,90,2,18,37362
8,284.94,0,0,75,2,1,37363
8,284.44,0,0,1,1,26,37364
8,283.76,0,0,1,1,26,37365
8,283.01,0,0,1,11,20,37366
8,282.51,0,0,1,1,26,37367
8,281.42,0,0,1,1,26,37368
8,281.09,0,0,1,1,26,37369
8,280.58,0,0,1,1,26,37370
8,280.15,0,0,1,1,26,37371
8,279.58,0,0,1,1,26,37372
8,280.41,0,0,1,1,26,37373
8,282.22,0,0,1,1,26,37374
8,284.58,0,0,1,1,26,37375
8,286.28,0,0,1,1,26,37376
8,288.68,0,0,40,2,23,37377
8,290.21,0,0,40,2,23,37378
8,291.93,0,0,40,2,23,37379
8,293.21,0,0,40,2,23,37380
8,294.48,0,0,20,2,3,37381
8,294.86,0,0,40,2,23,37382
8,295.22,0,0,40,2,23,37383
8,295.01,0,0,40,2,23,37384
8,294.23,0,0,75,2,1,37385
8,292.01,0,0,75,2,1,37386
8,288.5,0,0,75,2,1,37387
8,287.03,0,0,1,1,26,37388
8,286.9,0,0,1,1,26,37389
8,286.2,0,0,1,5,6,37390
8,286.53,0,0,1,1,26,37391
8,287.77,0,0,75,2,1,37392
8,287.93,0,0,75,2,1,37393
8,287.8,0,0,90,3,2,37394
8,287.29,0,0,75,7,12,37395
8,287.35,0,0,90,3,2,37396
8,287.35,0,0,90,7,12,37396
8,287.75,0,0,75,3,10,37397
8,287.75,0,0,75,7,17,37397
8,288.55,0,0,75,2,1,37398
8,289.61,0,0,40,2,23,37399
8,290.01,0,0,90,7,12,37400
8,290.36,0,0,90,7,12,37401
8,290.65,0,0,75,2,1,37402
8,291.36,0,0,75,2,1,37403
8,292.22,0,0,75,2,1,37404
8,292.89,0,0,90,2,18,37405
8,292.66,0,0,90,2,18,37406
8,291.63,0,0,90,2,18,37407
8,291.1,0,0,90,2,18,37408
8,290.29,0,0,90,2,18,37409
8,289.15,0,0,90,2,18,37410
8,288.62,0,0,90,2,18,37411
8,288.29,0,0,75,2,1,37412
8,288.15,0,0,90,2,18,37413
8,287.58,0,0,90,2,18,37414
8,287.76,0,0,90,2,18,37415
8,287.51,0,0,90,5,6,37416
8,287.54,0,0,75,2,1,37417
8,287,0,0,75,5,6,37418
8,287,0,0,75,6,16,37418
8,286.72,0,0,75,5,6,37419
8,286.72,0,0,75,6,16,37419
8,286.58,0,0,1,6,16,37420
8,287.61,0,0,20,6,16,37421
8,288.65,0,0,75,6,16,37422
8,289.62,0,0,90,6,16,37423
8,290.51,0,0,40,5,6,37424
8,291.88,0,0,75,5,6,37425
8,293.14,0,0,75,5,6,37426
8,294.51,0,0,75,2,1,37427
8,295.29,0,0,75,2,1,37428
8,295.86,0,0,40,2,23,37429
8,296.15,0,0,40,2,23,37430
8,297,0,0,75,2,1,37431
8,296.58,0,0,1,1,26,37432
8,295.72,0,0,20,2,3,37433
8,293.95,0,0,40,2,23,37434
8,291.74,0,0,40,2,23,37435
8,290.88,0,0,75,2,1,37436
8,290.51,0,0,1,1,26,37437
8,289.29,0,0,1,1,26,37438
8,289.23,0,0,1,1,26,37439
8,288.94,0,0,1,1,26,37440
8,288.75,0,0,1,6,16,37441
8,288.95,0,0,1,6,16,37442
8,289.08,0,0,40,6,16,37443
8,289.72,0,0,90,6,16,37444
8,289.72,0,0,90,11,20,37444
8,291.01,0,0,75,2,1,37445
8,292.43,0,0,40,2,23,37446
8,294.37,0,0,75,2,1,37447
8,295.28,0,0,1,1,26,37448
8,296.01,0,0,20,2,3,37449
8,296.58,0,0,40,2,23,37450
8,297.36,0,0,40,2,23,37451
8,298.58,0,0,1,1,26,37452
8,299.08,0,0,75,2,1,37453
8,300.45,0,0,75,2,1,37454
8,300.5,0,0,75,2,1,37455
8,300.37,0,0,75,2,1,37456
8,300.08,0,0,75,2,1,37457
8,298.02,0,0,75,2,1,37458
8,296.89,0,0,75,2,1,37459
8,296.09,0,0,1,1,26,37460
8,295.75,0,0,1,1,26,37461
8,295.62,0,0,1,1,26,37462
8,295.35,0,0,1,11,20,37463
8,295.08,0,0,1,1,26,37464
8,294.34,0,0,1,1,26,37465
8,294.15,0,0,1,1,26,37466
8,294.02,0,0,1,1,26,37467
8,294.22,0,0,1,1,26,37468
8,295.28,0,0,75,2,1,37469
8,296.79,0,0,1,1,26,37470
8,298.86,0,0,1,1,26,37471
8,300.88,0,0,1,1,26,37472
8,302.58,0,0,75,2,1,37473
8,303.88,0,0,75,2,1,37474
8,304.62,0,0,1,1,26,37475
8,305.37,0,0,1,1,26,37476
8,305.43,0,0,40,2,23,37477
8,305.62,0,0,75,11,32,37478
8,305.08,0,0,75,2,1,37479
8,303.73,0,0,75,11,32,37480
8,298.09,0,0,90,11,32,37481
8,298.09,0,0,90,6,16,37481
8,298.09,0,0,90,7,12,37481
8,294.95,0,0,75,11,20,37482
8,294.95,0,0,75,7,19,37482
8,294.95,0,0,75,6,16,37482
8,293.69,0,0,75,11,20,37483
8,293.69,0,0,75,7,17,37483
8,293.51,0,0,1,7,12,37484
8,293.51,0,0,1,11,36,37484
8,293.89,0,0,40,11,20,37485
8,293.89,0,0,40,7,12,37485
8,294.09,0,0,1,11,20,37486
8,294.09,0,0,1,3,10,37486
8,294.09,0,0,1,7,12,37486
8,293.82,0,0,90,11,32,37487
8,293.22,0,0,75,11,32,37488
8,293.22,0,0,90,11,20,37489
8,293.22,0,0,90,7,8,37489
8,293.22,0,0,90,6,16,37489
8,292.15,0,0,40,11,20,37490
8,292.15,0,0,40,7,17,37490
8,291.84,0,0,1,11,20,37491
8,291.84,0,0,1,7,12,37491
8,291.86,0,0,40,11,32,37492
8,292.58,0,0,90,2,18,37493
8,294.51,0,0,75,2,1,37494
8,296.58,0,0,75,2,1,37495
8,297.15,0,0,40,2,23,37496
8,298.62,0,0,75,2,1,37497
8,300.37,0,0,1,1,26,37498
8,301.65,0,0,40,2,23,37499
8,302.93,0,0,1,1,26,37500
8,303.95,0,0,75,7,12,37501
8,303.44,0,0,75,11,20,37502
8,303.44,0,0,75,7,19,37502
8,299.56,0,0,75,11,20,37503
8,299.56,0,0,75,7,19,37503
8,299.22,0,0,40,7,12,37504
8,299.08,0,0,1,11,20,37505
8,297.02,0,0,1,7,12,37506
8,295.02,0,0,40,2,23,37507
8,293.89,0,0,1,1,26,37508
8,293.22,0,0,1,1,26,37509
8,293.37,0,0,1,1,26,37510
8,292.3,0,0,1,1,26,37511
8,292.3,0,0,1,1,26,37512
8,292.08,0,0,1,1,26,37513
8,291.55,0,0,1,1,26,37514
8,291.08,0,0,1,1,26,37515
8,291.51,0,0,1,1,26,37516
8,293.62,0,0,1,1,26,37517
8,295.93,0,0,1,1,26,37518
8,298.22,0,0,1,1,26,37519
8,300.72,0,0,5,1,26,37520
8,302.54,0,0,5,1,26,37521
8,304.29,0,0,1,1,26,37522
8,305.44,0,0,1,1,26,37523
8,306.15,0,0,40,2,23,37524
8,306.65,0,0,40,2,23,37525
8,306.58,0,0,1,1,26,37526
8,306.51,0,0,1,1,26,37527
8,306.02,0,0,1,1,26,37528
8,305.09,0,0,1,1,26,37529
8,301.89,0,0,5,1,26,37530
8,297.8,0,0,5,1,26,37531
8,295.8,0,0,1,1,26,37532
8,294.61,0,0,1,1,26,37533
8,292.94,0,0,1,1,26,37534
8,292.01,0,0,1,1,26,37535
8,291.08,0,0,1,1,26,37536
8,290.68,0,0,1,1,26,37537
8,289.95,0,0,1,1,26,37538
8,289.37,0,0,1,1,26,37539
8,290.43,0,0,1,6,16,37540
8,293.28,0,0,1,1,26,37541
8,296.61,0,0,1,1,26,37542
8,299.72,0,0,1,1,26,37543
8,301.71,0,0,90,2,18,37544
8,302.79,0,0,1,1,26,37545
8,303.42,0,0,1,7,12,37546
8,303.08,0,0,75,7,12,37547
8,303.07,0,0,75,2,1,37548
8,304.15,0,0,75,2,1,37549
8,304.61,0,0,75,2,1,37550
8,304.79,0,0,75,2,1,37551
8,305.22,0,0,1,1,26,37552
8,305.17,0,0,1,1,26,37553
8,301.887,0,0,8,1,26,37554
8,301.15,0,0,75,2,1,37555
8,300.54,0,0,75,2,1,37556
6,299.487,0,0,24,2,3,37557
8,299.487,0,0,24,2,3,37558
8,298.35,0,0,20,2,3,37559
8,297.407,0,0,8,1,26,37560
8,297.407,0,0,8,1,26,37561
8,297.407,0,0,8,1,26,37562
8,295.63,0,0,1,1,26,37563
8,295.62,0,0,1,1,26,37564
8,299.15,0,0,1,1,26,37565
8,299.15,0,0,1,1,26,37566
8,302.299,0,0,0,1,27,37567
8,302.299,0,0,0,1,27,37568
8,305.15,0,0,75,2,1,37569
8,305.93,0,0,75,2,1,37570
8,307.29,0,0,75,2,1,37571
8,308.95,0,0,40,2,23,37572
8,310.07,0,0,75,2,1,37573
8,307.87,0,0,75,11,20,37574
8,304.01,0,0,90,11,20,37575
8,304.01,0,0,90,7,12,37575
8,300.36,0,0,40,7,12,37576
8,300.36,0,0,40,11,20,37576
8,299.65,0,0,75,7,12,37577
8,299.65,0,0,75,11,37,37577
8,299.07,0,0,1,7,12,37578
8,299.07,0,0,1,11,20,37578
8,298.01,0,0,75,7,17,37579
8,297.08,0,0,90,7,12,37580
8,296.35,0,0,1,1,26,37581
8,295.08,0,0,1,1,26,37582
8,295.02,0,0,1,1,26,37583
8,295.35,0,0,1,1,26,37584
8,295.29,0,0,1,1,26,37585
8,295.01,0,0,1,1,26,37586
8,294.42,0,0,1,1,26,37587
8,295.08,0,0,75,2,1,37588
8,296.29,0,0,1,1,26,37589
8,297.81,0,0,75,2,1,37590
8,299.69,0,0,1,1,26,37591
8,301.68,0,0,40,2,23,37592
8,303.58,0,0,20,2,3,37593
8,305,0,0,40,2,23,37594
8,306.22,0,0,1,1,26,37595
8,305.6,0,0,75,11,32,37596
8,303.04,0,0,75,11,20,37597
8,303.04,0,0,75,7,12,37597
8,298.96,0,0,1,7,8,37598
8,298.96,0,0,1,11,20,37598
8,297.55,0,0,90,11,20,37599
8,297.55,0,0,90,7,17,37599
8,294.87,0,0,90,11,20,37600
8,294.87,0,0,90,7,17,37600
8,294.87,0,0,90,6,16,37600
8,294,0,0,75,7,17,37601
8,294,0,0,75,11,20,37601
8,294,0,0,75,6,16,37601
8,293.76,0,0,90,11,20,37602
8,293.76,0,0,90,6,16,37602
8,293.76,0,0,90,7,17,37602
8,293.35,0,0,90,11,20,37603
8,293.35,0,0,90,7,8,37603
8,293.35,0,0,90,6,16,37603
8,293.15,0,0,90,7,17,37604
8,293.15,0,0,90,6,16,37604
8,293.15,0,0,90,11,37,37604
8,292.92,0,0,90,7,8,37605
8,292.92,0,0,90,6,16,37605
8,292.92,0,0,90,11,20,37605
8,292.72,0,0,75,7,17,37606
8,292.72,0,0,75,6,16,37606
8,292.51,0,0,1,6,16,37607
8,292.51,0,0,1,3,2,37607
8,292.51,0,0,1,7,12,37607
8,292.15,0,0,1,6,16,37608
8,292.22,0,0,1,6,16,37609
8,292.15,0,0,1,6,16,37610
8,291.77,0,0,1,6,16,37611
8,292.08,0,0,75,6,16,37612
8,293.01,0,0,90,2,18,37613
8,293.15,0,0,90,7,12,37614
8,294.08,0,0,90,7,12,37615
8,294.08,0,0,90,3,10,37615
8,294.29,0,0,90,7,12,37616
8,294.58,0,0,90,7,12,37617
8,294.48,0,0,90,7,12,37618
8,294.48,0,0,90,3,10,37618
8,294.36,0,0,90,7,17,37619
8,294.36,0,0,90,6,16,37619
8,294.79,0,0,90,7,8,37620
8,294.79,0,0,90,6,16,37620
8,294.79,0,0,90,3,10,37620
8,295.35,0,0,90,5,6,37621
8,295.35,0,0,90,7,17,37621
8,295.89,0,0,75,3,10,37622
8,295.95,0,0,90,3,10,37623
8,295.95,0,0,90,7,8,37623
8,295.75,0,0,75,2,1,37624
8,295.48,0,0,75,2,1,37625
8,294.65,0,0,75,2,1,37626
8,293.92,0,0,1,1,26,37627
8,292.8,0,0,90,6,16,37628
8,292.29,0,0,90,6,16,37629
8,291.62,0,0,1,6,16,37630
8,291.62,0,0,1,4,4,37630
8,291.62,0,0,1,5,6,37630
8,291.16,0,0,1,6,16,37631
8,291.16,0,0,1,4,4,37631
8,291.16,0,0,1,5,6,37631
8,291.44,0,0,1,6,16,37632
8,291.44,0,0,1,4,4,37632
8,291.44,0,0,1,5,6,37632
8,290.82,0,0,90,6,16,37633
8,290.82,0,0,90,4,4,37633
8,290.82,0,0,90,5,6,37633
8,290.87,0,0,20,6,16,37634
8,290.87,0,0,20,4,4,37634
8,290.87,0,0,20,5,6,37634
8,290.68,0,0,20,4,4,37635
8,290.68,0,0,20,6,16,37635
8,290.68,0,0,20,5,6,37635
8,291.02,0,0,90,4,4,37636
8,291.02,0,0,90,6,16,37636
8,291.02,0,0,90,5,6,37636
8,291.75,0,0,90,4,4,37637
8,291.75,0,0,90,6,16,37637
8,291.75,0,0,90,5,6,37637
8,292.43,0,0,40,6,16,37638
8,292.43,0,0,40,5,6,37638
8,294.86,0,0,40,6,16,37639
8,296.79,0,0,40,2,23,37640
8,298.68,0,0,40,2,23,37641
8,299.43,0,0,40,2,23,37642
8,300.36,0,0,75,2,1,37643
8,300.72,0,0,75,2,1,37644
8,301.35,0,0,75,2,1,37645
8,301.72,0,0,75,2,1,37646
8,301.65,0,0,40,2,23,37647
8,301.28,0,0,40,2,23,37648
8,300.22,0,0,40,2,23,37649
8,298.75,0,0,20,2,3,37650
8,296.82,0,0,5,1,26,37651
8,295.28,0,0,1,1,26,37652
8,294.28,0,0,1,1,26,37653
8,293.22,0,0,1,1,26,37654
8,292.22,0,0,1,1,26,37655
8,291.43,0,0,1,1,26,37656
8,291.15,0,0,1,1,26,37657
8,290.82,0,0,1,1,26,37658
8,290.94,0,0,75,2,1,37659
8,291.07,0,0,90,2,18,37660
8,291.15,0,0,90,6,16,37661
8,290.75,0,0,90,2,18,37662
8,291.88,0,0,40,2,23,37663
8,292.94,0,0,40,2,23,37664
8,294.86,0,0,40,2,23,37665
8,296.01,0,0,75,2,1,37666
8,297.29,0,0,75,2,1,37667
8,298.29,0,0,75,2,1,37668
8,298.95,0,0,40,2,23,37669
8,298.82,0,0,75,2,1,37670
8,298.86,0,0,75,2,1,37671
8,298.07,0,0,40,2,23,37672
8,297.23,0,0,40,2,23,37673
8,295.58,0,0,20,2,3,37674
8,293.87,0,0,5,1,26,37675
8,292.58,0,0,1,1,26,37676
8,291.37,0,0,1,1,26,37677
8,290.3,0,0,1,1,26,37678
8,289.01,0,0,1,1,26,37679
8,289.08,0,0,1,11,32,37680
8,289.13,0,0,90,2,18,37681
8,288.54,0,0,90,2,18,37682
8,288.28,0,0,90,2,18,37683
8,287.94,0,0,90,6,16,37684
8,288.14,0,0,90,7,12,37685
8,288.14,0,0,90,3,2,37685
8,288.74,0,0,90,7,12,37686
8,289,0,0,90,7,8,37687
8,289,0,0,90,3,2,37687
8,288.82,0,0,90,7,8,37688
8,288.82,0,0,90,6,16,37688
8,288.82,0,0,90,11,22,37688
8,288.85,0,0,90,7,8,37689
8,288.85,0,0,90,6,16,37689
8,288.85,0,0,90,3,7,37689
8,289,0,0,90,7,17,37690
8,289,0,0,90,6,16,37690
8,289,0,0,90,3,10,37690
8,289.43,0,0,90,7,17,37691
8,289.43,0,0,90,3,10,37691
8,290.58,0,0,90,7,17,37692
8,290.58,0,0,90,6,16,37692
8,291.88,0,0,90,7,12,37693
8,291.88,0,0,90,6,16,37693
8,291.88,0,0,90,3,10,37693
8,292.81,0,0,40,7,12,37694
8,293.22,0,0,75,6,16,37695
8,292.28,0,0,90,2,18,37696
8,291.35,0,0,90,7,12,37697
8,290.55,0,0,5,7,8,37698
